25.9,6.286666667,1.14,4.196666667,2519.396667,1103.994444,227.3233333,1245.726667,1488.811111,1045.817778,929.1888889,26.31666667,47.22,24.21,45.98,12.68,2
25.6,6.262,1.132,4.212,2700.21,1028.062,464.85,1460.846,1760.286,1016.45,1032.652,52.91,49.848,27.55,52.502,21.13,2
25.6,6.241428571,1.132857143,4.208571429,2689.887143,1031.024286,465.5457143,1464.014286,1758.877143,1015.098571,1030.54,52.58428571,49.54,27.55,52.19,21.13,2
25.1,6.2425,1.14125,4.20125,2656.67375,1038.76,475.98125,1489.7925,1749.0775,1004.7275,1035.55875,53.32,49.54,27.55,52.67,21.26125,2
31.2,6.599411765,1.288235294,4.085882353,2930.472353,1141.429412,535.1229412,1613.987647,1936.604706,1083.821765,980.2364706,38.96,47.99,25.97882353,49.36941176,19.01,3
31.3,6.56,1.289444444,4.052222222,2758,1085.206111,532.3366667,1571.421667,1892.203889,1025.292222,994.3677778,42.04,47.94722222,26.62666667,50.99,20.07,3
30.8,6.443333333,1.237777778,3.982222222,3130.208889,1254.614444,552.5866667,1738.207778,2017.288889,1166.858889,884.9122222,20.51,44.12,22.54,43.47,12.68,3
30.2,6.43,1.241428571,3.975714286,3159.982857,1256.707143,547.1342857,1737.481429,2013.857143,1167.205714,884.9814286,19.48,44.12,22.06571429,43.47,11.77142857,3
32.4,6.808461538,1.28,4.036153846,4019.005385,1737.153077,1475.942308,2474.806154,2366.57,1420.290769,869.6353846,35.89,41.74,21.77384615,43.85769231,15.60538462,4
31.4,6.79,1.278,4.048,4010.918,1727.872,1471.218,2464.95,2360.578,1413.176,868.4,35.272,41.8,21.71,43.47,14.79,4
31.3,6.757272727,1.263636364,4.239090909,2805.303636,1272.149091,310.2163636,1379.57,1534.374545,1149.674545,999.1181818,12.39363636,50.1,21.71,49.16909091,7.679090909,4
30.4,6.715,1.282,4.273,2810.787,1268.036,315.94,1385.988,1550.107,1144.526,994.602,12.3,49.54,21.71,48.49,7.39,4
15.9,2.7625,0.96,3.694166667,2365.585833,666.7733333,1063.6275,1543.710833,1845.229167,922.8283333,884.2383333,50.24,41.02,24.21,47.65,20.07,10
15.6,2.655,1.006666667,4.175,2381.295,667.7333333,1065.47,1547.275,1851.026667,924.4033333,885.03,50.24,41.02,24.21,47.65,20.07,10
15.9,2.611428571,0.987142857,3.314285714,2388.977143,668.2514286,1067.128571,1550.264286,1854.687143,926.1885714,885.73,50.24,40.91,24.45,47.65,20.07,10
16.4,2.605,0.965,4.2275,2767.7025,703.72,2395.7875,1524.6725,2196.7375,453.995,919.03,240.95,11.61,28.805,68.55,38.03,10
16.7,2.575,0.962142857,3.936428571,2770.421429,703.3085714,2399.612857,1526.372857,2199.531429,453.8942857,920.385,241.6785714,11.61,28.68642857,68.73,38.03,10
23.6,6.34,1.333333333,3.68,2731.686667,721.33,972.49,1602.208889,1880.93,997.8166667,980.7422222,75.87,45.67,27.55,51.83,24.3,5
23.6,6.365714286,1.337142857,3.692857143,2439.212857,956.17,526.9342857,1434.431429,1707.94,1009.005714,961.2328571,30.32,46.66142857,25.05,48.37,15.69857143,5
23.4,6.356666667,1.343333333,3.684444444,2617.146667,982.5677778,490.3577778,1424.182222,1684.87,990.6611111,971.7033333,27.68,47.99,24.58333333,48.21,14.79,5
23.4,6.412857143,1.311428571,3.78,3252.515714,1182.58,668.6471429,1749.705714,2000.601429,1108.34,1021.931429,39.40142857,49.98,27.43142857,51.83,19.01,5
23.5,6.4,1.324285714,3.754285714,3251.997143,1182.945714,668.6471429,1750.121429,2000.05,1108.611429,1023.442857,39.84285714,50.31,27.55,51.83,19.01,5
23.4,6.329090909,1.298181818,4.068181818,3057.215455,1212.631818,628.77,1781.447273,2017.28,1114.710909,941.2727273,21.53,47.14909091,23.38,45.14,12.68,6
25.7,6.28,1.263333333,4.06,3054.213333,1210.77,628.9366667,1780.12,2016.11,1113.07,941.75,21.53,46.96,23.38,45.14,12.68,6
25.7,6.233636364,1.239090909,4.044545455,3053.37,1210.653636,628.3681818,1780.563636,2015.522727,1113.244545,940.9863636,21.53,47.00727273,23.38,45.21636364,12.68,6
25.5,6.223,1.24,4.014,2398.094,204.872,2100.999,1616.596,1844.457,509.175,1022.822,127.14,20.12,24.21,58.1,30.63,6
25.7,6.2125,1.215,3.9725,2400.03,203.72,2098.0725,1617.275,1842.8125,509.175,1017.86,128.16,19.35,24.21,57.89,30.63,6
34.1,6.216666667,1.363333333,3.895555556,2711.675556,1139.873333,433.04,1468.471111,1725.457778,1063.71,915.9188889,27.45333333,46.44,24.21,45.04777778,13.73,7
33.7,6.202,1.358,3.882,2711.326,1139.532,432.81800000000004,1468.04,1724.532,1063.06,915.118,26.660000000000004,46.44,23.38,44.31,13.73,7.0
33.0,6.172857142857142,1.3492857142857146,3.8978571428571427,2710.4285714285716,1138.1964285714287,432.8021428571429,1466.4464285714287,1724.0907142857143,1061.7178571428572,913.8950000000001,26.660000000000007,46.440000000000005,23.617142857142856,44.3692857142857,13.729999999999999,7.0
32.6,6.223749999999999,1.24875,3.9687500000000004,2635.5287499999995,1065.67,577.75,1604.8799999999997,1846.92,1075.0637500000003,917.7062500000002,19.48,46.7325,21.710000000000004,43.89,10.56,7.0
35.9,6.183333333333333,1.1766666666666667,3.9977777777777783,2635.9477777777774,1064.7066666666665,577.75,1603.8266666666668,1846.7844444444443,1074.5533333333333,920.0266666666666,19.48,46.7,21.710000000000004,44.03,10.56,7.0
36.1,6.150000000000001,1.2166666666666668,3.9766666666666666,2089.717777777778,79.01333333333332,1673.9644444444448,928.2444444444445,1678.4244444444446,203.35333333333335,866.0044444444444,125.09000000000002,25.62666666666666,21.710000000000004,55.54333333333334,24.300000000000004,8.0
35.10000000000001,6.109000000000001,1.2349999999999999,3.992,2089.329,78.416,1673.488,929.4380000000001,1678.5310000000002,203.67000000000002,864.5980000000002,125.09,25.539999999999996,21.710000000000004,55.33800000000001,24.300000000000004,8.0
34.5,6.056363636363637,1.249090909090909,3.960909090909091,2088.8999999999996,78.15999999999998,1673.2954545454543,929.1700000000001,1678.0063636363636,203.1518181818182,862.7690909090908,125.09,25.539999999999996,21.710000000000004,55.24636363636364,24.300000000000008,8.0
33.89999999999999,6.088461538461539,1.1946153846153844,3.8961538461538465,2462.310769230769,1000.6407692307691,596.7838461538461,1475.1469230769233,1692.880769230769,998.4507692307693,940.4553846153848,27.680000000000003,46.321538461538466,23.38,46.809999999999995,13.245384615384616,8.0
34.300000000000004,6.016666666666666,1.181111111111111,3.9155555555555557,2464.744444444444,1001.5,596.7744444444444,1477.98,1695.9299999999998,1000.4511111111112,940.1111111111111,27.680000000000003,46.35444444444445,23.286666666666665,46.717777777777776,13.030000000000005,8.0
25.6,5.9079999999999995,1.4460000000000002,3.8280000000000003,2199.662,565.278,1349.2599999999998,1658.988,1739.4119999999998,896.3299999999999,924.0,70.75,41.02,26.552,50.16,24.3,9.0
25.699999999999996,5.88,1.45,3.842222222222222,2195.5255555555555,564.451111111111,1349.1866666666667,1657.082222222222,1738.4477777777781,894.9877777777779,923.0833333333334,70.75,41.02,26.72,50.16,24.300000000000004,9.0
25.5,5.866,1.45,3.8280000000000003,2193.6220000000003,563.6119999999999,1349.481,1656.262,1737.9650000000001,894.345,923.048,71.15799999999999,41.019999999999996,26.72,50.15999999999999,24.300000000000004,9.0
25.4,5.8839999999999995,1.42,3.8480000000000003,2597.0080000000003,1134.4020000000003,477.2200000000001,1526.762,1705.2059999999997,1053.2100000000003,930.972,22.56,47.374,23.38,45.98,12.255999999999998,9.0
21.900000000000002,3.057142857142857,0.5914285714285714,3.937142857142857,2539.691428571429,1182.945714285714,579.8014285714286,1593.317142857143,1778.7585714285713,1066.7928571428572,959.8757142857143,46.867142857142845,50.31,26.24,49.32,17.808571428571433,11.0
21.900000000000002,3.018571428571428,0.5957142857142858,3.9214285714285717,2539.172857142857,1181.1171428571429,580.9028571428571,1593.0414285714287,1780.1399999999999,1064.357142857143,962.4399999999999,46.13999999999999,50.31,25.88,49.32,17.960000000000004,11.0
21.900000000000002,3.0069999999999997,0.5969999999999999,3.9130000000000003,2538.1530000000002,1180.4039999999998,580.1789999999999,1592.2879999999998,1779.4190000000003,1063.5339999999999,962.26,46.13999999999999,50.31,25.880000000000003,49.32,17.960000000000004,11.0
21.900000000000002,3.4333333333333336,0.5833333333333334,4.08,2693.6844444444446,1363.2355555555557,199.21222222222224,1339.4933333333333,1401.9466666666667,1220.2222222222222,949.9744444444445,23.80888888888889,49.45333333333334,21.05666666666667,45.88666666666667,8.450000000000001,11.0
22.0,3.8325,0.5924999999999999,3.8525000000000005,2820.775833333333,1354.5833333333333,280.9566666666667,1498.5841666666668,1617.8983333333335,1245.0666666666666,930.1299999999998,25.63,48.76,22.539999999999996,45.98000000000001,10.56,11.0
19.2,3.4500000000000006,0.9566666666666666,3.89,2925.7083333333335,2077.095,706.8133333333334,2195.7433333333333,1595.2666666666667,1493.0983333333334,1026.135,74.16333333333334,50.31,18.508333333333336,48.62833333333333,14.436666666666667,12.0
19.3,3.4500000000000006,0.9466666666666668,3.42,2870.3216666666667,2129.6283333333336,746.9533333333334,2263.151666666667,1666.1333333333332,1503.3616666666667,1038.1133333333335,74.505,50.830000000000005,19.2,49.04333333333333,14.789999999999997,12.0
19.4,3.442,0.97,3.886,2915.318,2195.522,782.56,2341.284,1719.8939999999998,1516.432,1047.2379999999998,73.82,51.09,20.04,50.16,14.789999999999997,12.0
19.7,3.464285714285715,0.9214285714285714,3.761428571428571,2096.3542857142857,217.26142857142855,2174.4914285714285,1496.097142857143,2011.7842857142857,417.4885714285714,1099.6942857142856,214.29,22.22714285714286,29.22,64.37,34.86000000000001,12.0
19.8,3.4685714285714293,0.9085714285714285,3.3400000000000003,2099.462857142857,216.53,2174.6471428571426,1496.792857142857,2011.9228571428573,417.08142857142855,1093.6557142857143,213.40714285714284,21.669999999999998,29.22,64.37,34.86000000000001,12.0
